date,jour_semaine,is_weekend,heure,pluie,station,quartier,trajets
2026-07-02,Thursday,False,4,False,Invalides,Ouest,13
2026-07-02,Thursday,False,4,False,La Villette,Nord,14
2026-07-02,Thursday,False,4,False,Ménilmontant,Est,13
2026-07-02,Thursday,False,4,False,Auteuil,Ouest,6
2026-07-02,Thursday,False,4,False,Belleville,Est,14
2026-07-02,Thursday,False,4,False,Place d'Italie,Sud,14
2026-07-02,Thursday,False,4,False,Père Lachaise,Est,16
2026-07-02,Thursday,False,4,False,Nation,Est,14
2026-07-02,Thursday,False,4,False,Barbès,Nord,12
2026-07-02,Thursday,False,4,False,République,Centre,8
2026-07-02,Thursday,False,4,False,Châtelet,Centre,11
2026-07-02,Thursday,False,4,False,Trocadéro,Ouest,10
2026-07-02,Thursday,False,4,False,Opéra,Nord,8
2026-07-02,Thursday,False,4,False,Gare de Lyon,Est,8
2026-07-02,Thursday,False,4,False,Montmartre,Nord,12
2026-07-02,Thursday,False,4,False,Denfert-Rochereau,Sud,9
2026-07-02,Thursday,False,4,False,Boulogne,Ouest,11
2026-07-02,Thursday,False,4,False,Louvre,Centre,12
2026-07-02,Thursday,False,4,False,Bastille,Centre,15
2026-07-02,Thursday,False,4,False,La Défense,Ouest,10
2026-07-02,Thursday,False,4,False,Hôtel de Ville,Centre,17
2026-07-02,Thursday,False,4,False,Montparnasse,Sud,8
2026-07-02,Thursday,False,4,False,Gare du Nord,Nord,12
2026-07-02,Thursday,False,4,False,Invalides 2,Ouest,19
2026-07-02,Thursday,False,4,False,La Villette 2,Nord,11
2026-07-02,Thursday,False,4,False,Ménilmontant 2,Est,14
2026-07-02,Thursday,False,4,False,Auteuil 2,Ouest,6
2026-07-02,Thursday,False,4,False,Belleville 2,Est,13
2026-07-02,Thursday,False,4,False,Place d'Italie 2,Sud,12
2026-07-02,Thursday,False,4,False,Père Lachaise 2,Est,10
2026-07-02,Thursday,False,4,False,Nation 2,Est,9
2026-07-02,Thursday,False,4,False,Barbès 2,Nord,13
2026-07-02,Thursday,False,4,False,République 2,Centre,11
2026-07-02,Thursday,False,4,False,Châtelet 2,Centre,9
2026-07-02,Thursday,False,4,False,Trocadéro 2,Ouest,13
2026-07-02,Thursday,False,4,False,Opéra 2,Nord,13
2026-07-02,Thursday,False,4,False,Gare de Lyon 2,Est,14
2026-07-02,Thursday,False,4,False,Montmartre 2,Nord,12
2026-07-02,Thursday,False,4,False,Denfert-Rochereau 2,Sud,12
2026-07-02,Thursday,False,4,False,Boulogne 2,Ouest,11
2026-07-02,Thursday,False,5,False,Invalides,Ouest,17
2026-07-02,Thursday,False,5,False,La Villette,Nord,22
2026-07-02,Thursday,False,5,False,Ménilmontant,Est,16
2026-07-02,Thursday,False,5,False,Auteuil,Ouest,19
2026-07-02,Thursday,False,5,False,Belleville,Est,18
2026-07-02,Thursday,False,5,False,Place d'Italie,Sud,11
2026-07-02,Thursday,False,5,False,Père Lachaise,Est,19
2026-07-02,Thursday,False,5,False,Nation,Est,20
2026-07-02,Thursday,False,5,False,Barbès,Nord,14
2026-07-02,Thursday,False,5,False,République,Centre,10
2026-07-02,Thursday,False,5,False,Châtelet,Centre,18
2026-07-02,Thursday,False,5,False,Trocadéro,Ouest,11
2026-07-02,Thursday,False,5,False,Opéra,Nord,20
2026-07-02,Thursday,False,5,False,Gare de Lyon,Est,15
2026-07-02,Thursday,False,5,False,Montmartre,Nord,20
2026-07-02,Thursday,False,5,False,Denfert-Rochereau,Sud,17
2026-07-02,Thursday,False,5,False,Boulogne,Ouest,15
2026-07-02,Thursday,False,5,False,Louvre,Centre,23
2026-07-02,Thursday,False,5,False,Bastille,Centre,13
2026-07-02,Thursday,False,5,False,La Défense,Ouest,12
2026-07-02,Thursday,False,5,False,Hôtel de Ville,Centre,8
2026-07-02,Thursday,False,5,False,Montparnasse,Sud,19
2026-07-02,Thursday,False,5,False,Gare du Nord,Nord,14
2026-07-02,Thursday,False,5,False,Invalides 2,Ouest,18
2026-07-02,Thursday,False,5,False,La Villette 2,Nord,12
2026-07-02,Thursday,False,5,False,Ménilmontant 2,Est,18
2026-07-02,Thursday,False,5,False,Auteuil 2,Ouest,27
2026-07-02,Thursday,False,5,False,Belleville 2,Est,20
2026-07-02,Thursday,False,5,False,Place d'Italie 2,Sud,14
2026-07-02,Thursday,False,5,False,Père Lachaise 2,Est,20
2026-07-02,Thursday,False,5,False,Nation 2,Est,15
2026-07-02,Thursday,False,5,False,Barbès 2,Nord,11
2026-07-02,Thursday,False,5,False,République 2,Centre,10
2026-07-02,Thursday,False,5,False,Châtelet 2,Centre,21
2026-07-02,Thursday,False,5,False,Trocadéro 2,Ouest,20
2026-07-02,Thursday,False,5,False,Opéra 2,Nord,22
2026-07-02,Thursday,False,5,False,Gare de Lyon 2,Est,20
2026-07-02,Thursday,False,5,False,Montmartre 2,Nord,21
2026-07-02,Thursday,False,5,False,Denfert-Rochereau 2,Sud,18
2026-07-02,Thursday,False,5,False,Boulogne 2,Ouest,16
2026-07-02,Thursday,False,6,False,Invalides,Ouest,27
2026-07-02,Thursday,False,6,False,La Villette,Nord,36
2026-07-02,Thursday,False,6,False,Ménilmontant,Est,22
2026-07-02,Thursday,False,6,False,Auteuil,Ouest,35
2026-07-02,Thursday,False,6,False,Belleville,Est,23
2026-07-02,Thursday,False,6,False,Place d'Italie,Sud,17
2026-07-02,Thursday,False,6,False,Père Lachaise,Est,26
2026-07-02,Thursday,False,6,False,Nation,Est,24
2026-07-02,Thursday,False,6,False,Barbès,Nord,18
2026-07-02,Thursday,False,6,False,République,Centre,47
2026-07-02,Thursday,False,6,False,Châtelet,Centre,18
2026-07-02,Thursday,False,6,False,Trocadéro,Ouest,31
2026-07-02,Thursday,False,6,False,Opéra,Nord,33
2026-07-02,Thursday,False,6,False,Gare de Lyon,Est,20
2026-07-02,Thursday,False,6,False,Montmartre,Nord,26
2026-07-02,Thursday,False,6,False,Denfert-Rochereau,Sud,37
2026-07-02,Thursday,False,6,False,Boulogne,Ouest,31
2026-07-02,Thursday,False,6,False,Louvre,Centre,38
2026-07-02,Thursday,False,6,False,Bastille,Centre,34
2026-07-02,Thursday,False,6,False,La Défense,Ouest,18
2026-07-02,Thursday,False,6,False,Hôtel de Ville,Centre,33
2026-07-02,Thursday,False,6,False,Montparnasse,Sud,36
2026-07-02,Thursday,False,6,False,Gare du Nord,Nord,28
2026-07-02,Thursday,False,6,False,Invalides 2,Ouest,22
2026-07-02,Thursday,False,6,False,La Villette 2,Nord,29
2026-07-02,Thursday,False,6,False,Ménilmontant 2,Est,30
2026-07-02,Thursday,False,6,False,Auteuil 2,Ouest,41
2026-07-02,Thursday,False,6,False,Belleville 2,Est,23
2026-07-02,Thursday,False,6,False,Place d'Italie 2,Sud,28
2026-07-02,Thursday,False,6,False,Père Lachaise 2,Est,18
2026-07-02,Thursday,False,6,False,Nation 2,Est,25
2026-07-02,Thursday,False,6,False,Barbès 2,Nord,27
2026-07-02,Thursday,False,6,False,République 2,Centre,21
2026-07-02,Thursday,False,6,False,Châtelet 2,Centre,19
2026-07-02,Thursday,False,6,False,Trocadéro 2,Ouest,19
2026-07-02,Thursday,False,6,False,Opéra 2,Nord,29
2026-07-02,Thursday,False,6,False,Gare de Lyon 2,Est,28
2026-07-02,Thursday,False,6,False,Montmartre 2,Nord,45
2026-07-02,Thursday,False,6,False,Denfert-Rochereau 2,Sud,34
2026-07-02,Thursday,False,6,False,Boulogne 2,Ouest,36
2026-07-02,Thursday,False,7,False,Invalides,Ouest,29
2026-07-02,Thursday,False,7,False,La Villette,Nord,34
2026-07-02,Thursday,False,7,False,Ménilmontant,Est,51
2026-07-02,Thursday,False,7,False,Auteuil,Ouest,51
2026-07-02,Thursday,False,7,False,Belleville,Est,34
2026-07-02,Thursday,False,7,False,Place d'Italie,Sud,33
2026-07-02,Thursday,False,7,False,Père Lachaise,Est,48
2026-07-02,Thursday,False,7,False,Nation,Est,31
2026-07-02,Thursday,False,7,False,Barbès,Nord,64
2026-07-02,Thursday,False,7,False,République,Centre,34
2026-07-02,Thursday,False,7,False,Châtelet,Centre,39
2026-07-02,Thursday,False,7,False,Trocadéro,Ouest,47
2026-07-02,Thursday,False,7,False,Opéra,Nord,39
2026-07-02,Thursday,False,7,False,Gare de Lyon,Est,31
2026-07-02,Thursday,False,7,False,Montmartre,Nord,67
2026-07-02,Thursday,False,7,False,Denfert-Rochereau,Sud,34
2026-07-02,Thursday,False,7,False,Boulogne,Ouest,39
2026-07-02,Thursday,False,7,False,Louvre,Centre,27
2026-07-02,Thursday,False,7,False,Bastille,Centre,40
2026-07-02,Thursday,False,7,False,La Défense,Ouest,27
2026-07-02,Thursday,False,7,False,Hôtel de Ville,Centre,38
2026-07-02,Thursday,False,7,False,Montparnasse,Sud,67
2026-07-02,Thursday,False,7,False,Gare du Nord,Nord,40
2026-07-02,Thursday,False,7,False,Invalides 2,Ouest,37
2026-07-02,Thursday,False,7,False,La Villette 2,Nord,49
2026-07-02,Thursday,False,7,False,Ménilmontant 2,Est,46
2026-07-02,Thursday,False,7,False,Auteuil 2,Ouest,38
2026-07-02,Thursday,False,7,False,Belleville 2,Est,40
2026-07-02,Thursday,False,7,False,Place d'Italie 2,Sud,53
2026-07-02,Thursday,False,7,False,Père Lachaise 2,Est,43
2026-07-02,Thursday,False,7,False,Nation 2,Est,65
2026-07-02,Thursday,False,7,False,Barbès 2,Nord,68
2026-07-02,Thursday,False,7,False,République 2,Centre,43
2026-07-02,Thursday,False,7,False,Châtelet 2,Centre,57
2026-07-02,Thursday,False,7,False,Trocadéro 2,Ouest,28
2026-07-02,Thursday,False,7,False,Opéra 2,Nord,37
2026-07-02,Thursday,False,7,False,Gare de Lyon 2,Est,48
2026-07-02,Thursday,False,7,False,Montmartre 2,Nord,42
2026-07-02,Thursday,False,7,False,Denfert-Rochereau 2,Sud,38
2026-07-02,Thursday,False,7,False,Boulogne 2,Ouest,45
2026-07-02,Thursday,False,8,False,Invalides,Ouest,31
2026-07-02,Thursday,False,8,False,La Villette,Nord,46
2026-07-02,Thursday,False,8,False,Ménilmontant,Est,38
2026-07-02,Thursday,False,8,False,Auteuil,Ouest,33
2026-07-02,Thursday,False,8,False,Belleville,Est,54
2026-07-02,Thursday,False,8,False,Place d'Italie,Sud,62
2026-07-02,Thursday,False,8,False,Père Lachaise,Est,35
2026-07-02,Thursday,False,8,False,Nation,Est,54
2026-07-02,Thursday,False,8,False,Barbès,Nord,32
2026-07-02,Thursday,False,8,False,République,Centre,60
2026-07-02,Thursday,False,8,False,Châtelet,Centre,61
2026-07-02,Thursday,False,8,False,Trocadéro,Ouest,59
2026-07-02,Thursday,False,8,False,Opéra,Nord,35
2026-07-02,Thursday,False,8,False,Gare de Lyon,Est,60
2026-07-02,Thursday,False,8,False,Montmartre,Nord,36
2026-07-02,Thursday,False,8,False,Denfert-Rochereau,Sud,47
2026-07-02,Thursday,False,8,False,Boulogne,Ouest,47
2026-07-02,Thursday,False,8,False,Louvre,Centre,62
2026-07-02,Thursday,False,8,False,Bastille,Centre,41
2026-07-02,Thursday,False,8,False,La Défense,Ouest,69
2026-07-02,Thursday,False,8,False,Hôtel de Ville,Centre,61
2026-07-02,Thursday,False,8,False,Montparnasse,Sud,37
2026-07-02,Thursday,False,8,False,Gare du Nord,Nord,53
2026-07-02,Thursday,False,8,False,Invalides 2,Ouest,44
2026-07-02,Thursday,False,8,False,La Villette 2,Nord,45
2026-07-02,Thursday,False,8,False,Ménilmontant 2,Est,41
2026-07-02,Thursday,False,8,False,Auteuil 2,Ouest,37
2026-07-02,Thursday,False,8,False,Belleville 2,Est,38
2026-07-02,Thursday,False,8,False,Place d'Italie 2,Sud,39
2026-07-02,Thursday,False,8,False,Père Lachaise 2,Est,49
2026-07-02,Thursday,False,8,False,Nation 2,Est,60
2026-07-02,Thursday,False,8,False,Barbès 2,Nord,48
2026-07-02,Thursday,False,8,False,République 2,Centre,52
2026-07-02,Thursday,False,8,False,Châtelet 2,Centre,68
2026-07-02,Thursday,False,8,False,Trocadéro 2,Ouest,52
2026-07-02,Thursday,False,8,False,Opéra 2,Nord,48
2026-07-02,Thursday,False,8,False,Gare de Lyon 2,Est,75
2026-07-02,Thursday,False,8,False,Montmartre 2,Nord,55
2026-07-02,Thursday,False,8,False,Denfert-Rochereau 2,Sud,29
2026-07-02,Thursday,False,8,False,Boulogne 2,Ouest,42
2026-07-02,Thursday,False,9,False,Invalides,Ouest,58
2026-07-02,Thursday,False,9,False,La Villette,Nord,33
2026-07-02,Thursday,False,9,False,Ménilmontant,Est,57
2026-07-02,Thursday,False,9,False,Auteuil,Ouest,31
2026-07-02,Thursday,False,9,False,Belleville,Est,45
2026-07-02,Thursday,False,9,False,Place d'Italie,Sud,48
2026-07-02,Thursday,False,9,False,Père Lachaise,Est,72
2026-07-02,Thursday,False,9,False,Nation,Est,23
2026-07-02,Thursday,False,9,False,Barbès,Nord,52
2026-07-02,Thursday,False,9,False,République,Centre,52
2026-07-02,Thursday,False,9,False,Châtelet,Centre,26
2026-07-02,Thursday,False,9,False,Trocadéro,Ouest,30
2026-07-02,Thursday,False,9,False,Opéra,Nord,44
2026-07-02,Thursday,False,9,False,Gare de Lyon,Est,37
2026-07-02,Thursday,False,9,False,Montmartre,Nord,46
2026-07-02,Thursday,False,9,False,Denfert-Rochereau,Sud,36
2026-07-02,Thursday,False,9,False,Boulogne,Ouest,26
2026-07-02,Thursday,False,9,False,Louvre,Centre,24
2026-07-02,Thursday,False,9,False,Bastille,Centre,29
2026-07-02,Thursday,False,9,False,La Défense,Ouest,37
2026-07-02,Thursday,False,9,False,Hôtel de Ville,Centre,42
2026-07-02,Thursday,False,9,False,Montparnasse,Sud,58
2026-07-02,Thursday,False,9,False,Gare du Nord,Nord,57
2026-07-02,Thursday,False,9,False,Invalides 2,Ouest,48
2026-07-02,Thursday,False,9,False,La Villette 2,Nord,56
2026-07-02,Thursday,False,9,False,Ménilmontant 2,Est,29
2026-07-02,Thursday,False,9,False,Auteuil 2,Ouest,45
2026-07-02,Thursday,False,9,False,Belleville 2,Est,53
2026-07-02,Thursday,False,9,False,Place d'Italie 2,Sud,34
2026-07-02,Thursday,False,9,False,Père Lachaise 2,Est,57
2026-07-02,Thursday,False,9,False,Nation 2,Est,72
2026-07-02,Thursday,False,9,False,Barbès 2,Nord,47
2026-07-02,Thursday,False,9,False,République 2,Centre,59
2026-07-02,Thursday,False,9,False,Châtelet 2,Centre,33
2026-07-02,Thursday,False,9,False,Trocadéro 2,Ouest,54
2026-07-02,Thursday,False,9,False,Opéra 2,Nord,31
2026-07-02,Thursday,False,9,False,Gare de Lyon 2,Est,31
2026-07-02,Thursday,False,9,False,Montmartre 2,Nord,56
2026-07-02,Thursday,False,9,False,Denfert-Rochereau 2,Sud,41
2026-07-02,Thursday,False,9,False,Boulogne 2,Ouest,69
2026-07-02,Thursday,False,10,False,Invalides,Ouest,26
2026-07-02,Thursday,False,10,False,La Villette,Nord,29
2026-07-02,Thursday,False,10,False,Ménilmontant,Est,35
2026-07-02,Thursday,False,10,False,Auteuil,Ouest,20
2026-07-02,Thursday,False,10,False,Belleville,Est,27
2026-07-02,Thursday,False,10,False,Place d'Italie,Sud,18
2026-07-02,Thursday,False,10,False,Père Lachaise,Est,32
2026-07-02,Thursday,False,10,False,Nation,Est,20
2026-07-02,Thursday,False,10,False,Barbès,Nord,36
2026-07-02,Thursday,False,10,False,République,Centre,23
2026-07-02,Thursday,False,10,False,Châtelet,Centre,35
2026-07-02,Thursday,False,10,False,Trocadéro,Ouest,27
2026-07-02,Thursday,False,10,False,Opéra,Nord,30
2026-07-02,Thursday,False,10,False,Gare de Lyon,Est,37
2026-07-02,Thursday,False,10,False,Montmartre,Nord,26
2026-07-02,Thursday,False,10,False,Denfert-Rochereau,Sud,30
2026-07-02,Thursday,False,10,False,Boulogne,Ouest,20
2026-07-02,Thursday,False,10,False,Louvre,Centre,27
2026-07-02,Thursday,False,10,False,Bastille,Centre,24
2026-07-02,Thursday,False,10,False,La Défense,Ouest,29
2026-07-02,Thursday,False,10,False,Hôtel de Ville,Centre,38
2026-07-02,Thursday,False,10,False,Montparnasse,Sud,21
2026-07-02,Thursday,False,10,False,Gare du Nord,Nord,31
2026-07-02,Thursday,False,10,False,Invalides 2,Ouest,23
2026-07-02,Thursday,False,10,False,La Villette 2,Nord,24
2026-07-02,Thursday,False,10,False,Ménilmontant 2,Est,17
2026-07-02,Thursday,False,10,False,Auteuil 2,Ouest,28
2026-07-02,Thursday,False,10,False,Belleville 2,Est,32
2026-07-02,Thursday,False,10,False,Place d'Italie 2,Sud,35
2026-07-02,Thursday,False,10,False,Père Lachaise 2,Est,38
2026-07-02,Thursday,False,10,False,Nation 2,Est,28
2026-07-02,Thursday,False,10,False,Barbès 2,Nord,23
2026-07-02,Thursday,False,10,False,République 2,Centre,17
2026-07-02,Thursday,False,10,False,Châtelet 2,Centre,21
2026-07-02,Thursday,False,10,False,Trocadéro 2,Ouest,41
2026-07-02,Thursday,False,10,False,Opéra 2,Nord,33
2026-07-02,Thursday,False,10,False,Gare de Lyon 2,Est,22
2026-07-02,Thursday,False,10,False,Montmartre 2,Nord,24
2026-07-02,Thursday,False,10,False,Denfert-Rochereau 2,Sud,31
2026-07-02,Thursday,False,10,False,Boulogne 2,Ouest,34
2026-07-02,Thursday,False,11,False,Invalides,Ouest,9
2026-07-02,Thursday,False,11,False,La Villette,Nord,20
2026-07-02,Thursday,False,11,False,Ménilmontant,Est,22
2026-07-02,Thursday,False,11,False,Auteuil,Ouest,13
2026-07-02,Thursday,False,11,False,Belleville,Est,17
2026-07-02,Thursday,False,11,False,Place d'Italie,Sud,22
2026-07-02,Thursday,False,11,False,Père Lachaise,Est,13
2026-07-02,Thursday,False,11,False,Nation,Est,14
2026-07-02,Thursday,False,11,False,Barbès,Nord,10
2026-07-02,Thursday,False,11,False,République,Centre,14
2026-07-02,Thursday,False,11,False,Châtelet,Centre,18
2026-07-02,Thursday,False,11,False,Trocadéro,Ouest,20
2026-07-02,Thursday,False,11,False,Opéra,Nord,11
2026-07-02,Thursday,False,11,False,Gare de Lyon,Est,16
2026-07-02,Thursday,False,11,False,Montmartre,Nord,17
2026-07-02,Thursday,False,11,False,Denfert-Rochereau,Sud,18
2026-07-02,Thursday,False,11,False,Boulogne,Ouest,22
2026-07-02,Thursday,False,11,False,Louvre,Centre,20
2026-07-02,Thursday,False,11,False,Bastille,Centre,16
2026-07-02,Thursday,False,11,False,La Défense,Ouest,13
2026-07-02,Thursday,False,11,False,Hôtel de Ville,Centre,17
2026-07-02,Thursday,False,11,False,Montparnasse,Sud,24
2026-07-02,Thursday,False,11,False,Gare du Nord,Nord,19
2026-07-02,Thursday,False,11,False,Invalides 2,Ouest,17
2026-07-02,Thursday,False,11,False,La Villette 2,Nord,21
2026-07-02,Thursday,False,11,False,Ménilmontant 2,Est,13
2026-07-02,Thursday,False,11,False,Auteuil 2,Ouest,12
2026-07-02,Thursday,False,11,False,Belleville 2,Est,22
2026-07-02,Thursday,False,11,False,Place d'Italie 2,Sud,20
2026-07-02,Thursday,False,11,False,Père Lachaise 2,Est,16
2026-07-02,Thursday,False,11,False,Nation 2,Est,18
2026-07-02,Thursday,False,11,False,Barbès 2,Nord,16
2026-07-02,Thursday,False,11,False,République 2,Centre,19
2026-07-02,Thursday,False,11,False,Châtelet 2,Centre,14
2026-07-02,Thursday,False,11,False,Trocadéro 2,Ouest,15
2026-07-02,Thursday,False,11,False,Opéra 2,Nord,15
2026-07-02,Thursday,False,11,False,Gare de Lyon 2,Est,18
2026-07-02,Thursday,False,11,False,Montmartre 2,Nord,19
2026-07-02,Thursday,False,11,False,Denfert-Rochereau 2,Sud,13
2026-07-02,Thursday,False,11,False,Boulogne 2,Ouest,16
2026-07-02,Thursday,False,12,False,Invalides,Ouest,10
2026-07-02,Thursday,False,12,False,La Villette,Nord,13
2026-07-02,Thursday,False,12,False,Ménilmontant,Est,10
2026-07-02,Thursday,False,12,False,Auteuil,Ouest,14
2026-07-02,Thursday,False,12,False,Belleville,Est,13
2026-07-02,Thursday,False,12,False,Place d'Italie,Sud,11
2026-07-02,Thursday,False,12,False,Père Lachaise,Est,9
2026-07-02,Thursday,False,12,False,Nation,Est,14
2026-07-02,Thursday,False,12,False,Barbès,Nord,9
2026-07-02,Thursday,False,12,False,République,Centre,14
2026-07-02,Thursday,False,12,False,Châtelet,Centre,8
2026-07-02,Thursday,False,12,False,Trocadéro,Ouest,7
2026-07-02,Thursday,False,12,False,Opéra,Nord,18
2026-07-02,Thursday,False,12,False,Gare de Lyon,Est,10
2026-07-02,Thursday,False,12,False,Montmartre,Nord,7
2026-07-02,Thursday,False,12,False,Denfert-Rochereau,Sud,10
2026-07-02,Thursday,False,12,False,Boulogne,Ouest,9
2026-07-02,Thursday,False,12,False,Louvre,Centre,11
2026-07-02,Thursday,False,12,False,Bastille,Centre,7
2026-07-02,Thursday,False,12,False,La Défense,Ouest,13
2026-07-02,Thursday,False,12,False,Hôtel de Ville,Centre,8
2026-07-02,Thursday,False,12,False,Montparnasse,Sud,13
2026-07-02,Thursday,False,12,False,Gare du Nord,Nord,13
2026-07-02,Thursday,False,12,False,Invalides 2,Ouest,13
2026-07-02,Thursday,False,12,False,La Villette 2,Nord,13
2026-07-02,Thursday,False,12,False,Ménilmontant 2,Est,10
2026-07-02,Thursday,False,12,False,Auteuil 2,Ouest,10
2026-07-02,Thursday,False,12,False,Belleville 2,Est,10
2026-07-02,Thursday,False,12,False,Place d'Italie 2,Sud,18
2026-07-02,Thursday,False,12,False,Père Lachaise 2,Est,12
2026-07-02,Thursday,False,12,False,Nation 2,Est,14
2026-07-02,Thursday,False,12,False,Barbès 2,Nord,10
2026-07-02,Thursday,False,12,False,République 2,Centre,10
2026-07-02,Thursday,False,12,False,Châtelet 2,Centre,16
2026-07-02,Thursday,False,12,False,Trocadéro 2,Ouest,9
2026-07-02,Thursday,False,12,False,Opéra 2,Nord,12
2026-07-02,Thursday,False,12,False,Gare de Lyon 2,Est,16
2026-07-02,Thursday,False,12,False,Montmartre 2,Nord,11
2026-07-02,Thursday,False,12,False,Denfert-Rochereau 2,Sud,14
2026-07-02,Thursday,False,12,False,Boulogne 2,Ouest,10
2026-07-02,Thursday,False,13,False,Invalides,Ouest,9
2026-07-02,Thursday,False,13,False,La Villette,Nord,18
2026-07-02,Thursday,False,13,False,Ménilmontant,Est,19
2026-07-02,Thursday,False,13,False,Auteuil,Ouest,9
2026-07-02,Thursday,False,13,False,Belleville,Est,13
2026-07-02,Thursday,False,13,False,Place d'Italie,Sud,14
2026-07-02,Thursday,False,13,False,Père Lachaise,Est,15
2026-07-02,Thursday,False,13,False,Nation,Est,7
2026-07-02,Thursday,False,13,False,Barbès,Nord,15
2026-07-02,Thursday,False,13,False,République,Centre,15
2026-07-02,Thursday,False,13,False,Châtelet,Centre,15
2026-07-02,Thursday,False,13,False,Trocadéro,Ouest,13
2026-07-02,Thursday,False,13,False,Opéra,Nord,16
2026-07-02,Thursday,False,13,False,Gare de Lyon,Est,11
2026-07-02,Thursday,False,13,False,Montmartre,Nord,12
2026-07-02,Thursday,False,13,False,Denfert-Rochereau,Sud,16
2026-07-02,Thursday,False,13,False,Boulogne,Ouest,13
2026-07-02,Thursday,False,13,False,Louvre,Centre,17
2026-07-02,Thursday,False,13,False,Bastille,Centre,12
2026-07-02,Thursday,False,13,False,La Défense,Ouest,19
2026-07-02,Thursday,False,13,False,Hôtel de Ville,Centre,14
2026-07-02,Thursday,False,13,False,Montparnasse,Sud,12
2026-07-02,Thursday,False,13,False,Gare du Nord,Nord,15
2026-07-02,Thursday,False,13,False,Invalides 2,Ouest,8
2026-07-02,Thursday,False,13,False,La Villette 2,Nord,12
